"[0.49735134840011597, 0.22449618577957153, -0.2932661473751068]","[0.5033916234970093, 0.20972512662410736, -0.27706316113471985]","[0.506695032119751, 0.21037358045578003, -0.277045339345932]","[0.5095286965370178, 0.2112336903810501, -0.27698540687561035]","[0.493276983499527, 0.20712772011756897, -0.277678519487381]","[0.49007320404052734, 0.20661917328834534, -0.27769333124160767]","[0.48689183592796326, 0.2067701518535614, -0.2776879668235779]","[0.5141632556915283, 0.21809402108192444, -0.1781327873468399]","[0.48320937156677246, 0.21575166285037994, -0.18268939852714539]","[0.5037102103233337, 0.24440261721611023, -0.2565692067146301]","[0.4904271066188812, 0.24391040205955505, -0.25793442130088806]","[0.5428024530410767, 0.3315643072128296, -0.11243834346532822]","[0.45427781343460083, 0.33281344175338745, -0.10675744712352753]","[0.5609461665153503, 0.45095837116241455, -0.0565728023648262]","[0.4419736862182617, 0.4568561017513275, -0.05169885233044624]","[0.5761376619338989, 0.5518601536750793, -0.13198231160640717]","[0.43084126710891724, 0.5605425238609314, -0.12304043769836426]","[0.5789682865142822, 0.5872080326080322, -0.15396840870380402]","[0.4267502725124359, 0.595271646976471, -0.14795874059200287]","[0.575214684009552, 0.5882535576820374, -0.1855991631746292]","[0.4307280480861664, 0.594833493232727, -0.1787339299917221]","[0.5724226236343384, 0.576280415058136, -0.14581748843193054]","[0.43399399518966675, 0.5836101770401001, -0.13720686733722687]","[0.5255773067474365, 0.5366041660308838, -0.004362299107015133]","[0.47643551230430603, 0.5392148494720459, 0.004232264589518309]","[0.5195282697677612, 0.7068087458610535, 0.011851733550429344]","[0.47902926802635193, 0.7100817561149597, 0.006966933608055115]","[0.5190059542655945, 0.858975887298584, 0.184219628572464]","[0.48235034942626953, 0.8620814681053162, 0.17428016662597656]","[0.5164887309074402, 0.8739728331565857, 0.19369037449359894]","[0.48606282472610474, 0.8776648044586182, 0.1840396672487259]","[0.5108215808868408, 0.9168074727058411, 0.06665237993001938]","[0.48094043135643005, 0.921479344367981, 0.06505368649959564]"
"[0.49554067850112915, 0.24630580842494965, -0.28413963317871094]","[0.5018576979637146, 0.2331520915031433, -0.26894181966781616]","[0.5053573846817017, 0.2336464822292328, -0.26893001794815063]","[0.5082706212997437, 0.23425672948360443, -0.26889628171920776]","[0.4914822578430176, 0.231434166431427, -0.26855456829071045]","[0.48829928040504456, 0.2315172553062439, -0.26858192682266235]","[0.48513031005859375, 0.2318781316280365, -0.26860684156417847]","[0.5125139355659485, 0.24133294820785522, -0.17568817734718323]","[0.48206406831741333, 0.24190005660057068, -0.17500464618206024]","[0.5023049712181091, 0.26702266931533813, -0.24967047572135925]","[0.48882395029067993, 0.2668426036834717, -0.24954621493816376]","[0.541849672794342, 0.3548101782798767, -0.11545449495315552]","[0.4541710317134857, 0.35821425914764404, -0.10491786897182465]","[0.5509254336357117, 0.4753156006336212, -0.06253312528133392]","[0.4517340660095215, 0.481965035200119, -0.0547206811606884]","[0.5597132444381714, 0.5806508660316467, -0.12336912006139755]","[0.44728392362594604, 0.5899609923362732, -0.1173354834318161]","[0.5595600605010986, 0.6105661988258362, -0.14320772886276245]","[0.44797468185424805, 0.6213381886482239, -0.14012432098388672]","[0.5560341477394104, 0.6100113987922668, -0.17184975743293762]","[0.4519733786582947, 0.6204844117164612, -0.167588472366333]","[0.5537395477294922, 0.6019805669784546, -0.13543148338794708]","[0.45318499207496643, 0.6107590794563293, -0.12996353209018707]","[0.5256107449531555, 0.5609273910522461, -0.0037046063225716352]","[0.47665947675704956, 0.563173770904541, 0.003578169969841838]","[0.5198855996131897, 0.7284126281738281, 0.0013224468566477299]","[0.4812389016151428, 0.7313997745513916, 0.003972212318331003]","[0.516177773475647, 0.8673315048217773, 0.1821730136871338]","[0.48457401990890503, 0.8725413084030151, 0.17344854772090912]","[0.5147517919540405, 0.8810423016548157, 0.19274555146694183]","[0.48941177129745483, 0.8870951533317566, 0.18275858461856842]","[0.5093984007835388, 0.918974757194519, 0.07428121566772461]","[0.4794580042362213, 0.9266646504402161, 0.06109190732240677]"
"[0.49500665068626404, 0.26999086141586304, -0.29808324575424194]","[0.5012613534927368, 0.2570255398750305, -0.28268685936927795]","[0.5046893358230591, 0.257180392742157, -0.2826949954032898]","[0.5075411796569824, 0.2576732933521271, -0.28270360827445984]","[0.4908747673034668, 0.2566337585449219, -0.28235888481140137]","[0.48766225576400757, 0.25715574622154236, -0.2823781371116638]","[0.48449379205703735, 0.2578359842300415, -0.28239184617996216]","[0.5114843249320984, 0.2656790316104889, -0.18882101774215698]","[0.4812707006931305, 0.26794305443763733, -0.18763583898544312]","[0.5019699335098267, 0.2894541621208191, -0.2633231282234192]","[0.4885043501853943, 0.29011455178260803, -0.26314517855644226]","[0.5404332876205444, 0.37773436307907104, -0.1296389102935791]","[0.4541417062282562, 0.37870118021965027, -0.11080261319875717]","[0.5460563898086548, 0.4956340789794922, -0.08556383848190308]","[0.4549010396003723, 0.49845755100250244, -0.0596025176346302]","[0.5515361428260803, 0.5985177159309387, -0.14054399728775024]","[0.4560716152191162, 0.6030752658843994, -0.11792387068271637]","[0.5505886077880859, 0.6281282901763916, -0.16187337040901184]","[0.45745906233787537, 0.6291695237159729, -0.13783402740955353]","[0.5467612743377686, 0.6275189518928528, -0.1869741976261139]","[0.460749089717865, 0.629487931728363, -0.1657269299030304]","[0.5452631711959839, 0.6186803579330444, -0.1508367955684662]","[0.4612073302268982, 0.6204131245613098, -0.13068118691444397]","[0.5244750380516052, 0.5821051001548767, -0.005834890529513359]","[0.4762977659702301, 0.584027111530304, 0.005747532472014427]","[0.5187962055206299, 0.7491250038146973, -0.011014305986464024]","[0.48352017998695374, 0.7523908019065857, 0.013210935518145561]","[0.5134297609329224, 0.8774877190589905, 0.18576845526695251]","[0.4874168038368225, 0.8800269365310669, 0.20330551266670227]","[0.5129686594009399, 0.892150342464447, 0.1985214650630951]","[0.4919802248477936, 0.8939542174339294, 0.2162872850894928]","[0.5098427534103394, 0.9250869750976562, 0.0885050967335701]","[0.47815752029418945, 0.9298490881919861, 0.11141633987426758]"
"[0.49418917298316956, 0.29024365544319153, -0.3083346486091614]","[0.5004849433898926, 0.2774014472961426, -0.29202935099601746]","[0.5039982199668884, 0.27760979533195496, -0.29202502965927124]","[0.5067070722579956, 0.2779925763607025, -0.2920364439487457]","[0.4900231957435608, 0.277484267950058, -0.29218679666519165]","[0.4868144392967224, 0.2776891589164734, -0.2922166883945465]","[0.4836786687374115, 0.2781405448913574, -0.29221004247665405]","[0.5111191272735596, 0.28497472405433655, -0.20353154838085175]","[0.48070821166038513, 0.28690531849861145, -0.1932743340730667]","[0.5012770295143127, 0.30834659934043884, -0.26949968934059143]","[0.48758071660995483, 0.30900537967681885, -0.2708848714828491]","[0.5395246148109436, 0.3970566987991333, -0.15208089351654053]","[0.45380210876464844, 0.39430204033851624, -0.12242034822702408]","[0.5447356700897217, 0.5168482661247253, -0.08701874315738678]","[0.4525357186794281, 0.512474000453949, -0.07527236640453339]","[0.5530847311019897, 0.6212948560714722, -0.16529467701911926]","[0.44677239656448364, 0.6240515112876892, -0.14126959443092346]","[0.552186906337738, 0.6536282300949097, -0.18726426362991333]","[0.44632047414779663, 0.6556680202484131, -0.16252419352531433]","[0.5491102933883667, 0.6548728346824646, -0.21201176941394806]","[0.4499254822731018, 0.6558801531791687, -0.19090083241462708]","[0.5476445555686951, 0.6432366967201233, -0.1760694980621338]","[0.45119768381118774, 0.6440601944923401, -0.1545667201280594]","[0.5237106084823608, 0.5979114770889282, -0.007783942855894566]","[0.4763100743293762, 0.5991668701171875, 0.007668741047382355]","[0.5175175070762634, 0.7589035630226135, -0.010492756962776184]","[0.4840845465660095, 0.7597445249557495, 0.026572156697511673]","[0.5135518312454224, 0.8787895441055298, 0.20045849680900574]","[0.48797091841697693, 0.8814705014228821, 0.21858036518096924]","[0.5131151080131531, 0.8921732306480408, 0.21539708971977234]","[0.49244779348373413, 0.8939016461372375, 0.23222365975379944]","[0.5101549029350281, 0.9284204840660095, 0.11353514343500137]","[0.4786698818206787, 0.9314095973968506, 0.13103555142879486]"
"[0.4938836097717285, 0.29209983348846436, -0.2916012108325958]","[0.5002260208129883, 0.27947908639907837, -0.276541531085968]","[0.5036891102790833, 0.2795531153678894, -0.27655288577079773]","[0.5062564611434937, 0.2800291180610657, -0.2765422463417053]","[0.48975038528442383, 0.28007107973098755, -0.2752630412578583]","[0.4865349233150482, 0.28063011169433594, -0.27529188990592957]","[0.48341479897499084, 0.28141725063323975, -0.2753177583217621]","[0.5110356211662292, 0.2891288697719574, -0.18819484114646912]","[0.48071131110191345, 0.2905929684638977, -0.18159924447536469]","[0.5010182857513428, 0.30911391973495483, -0.25822919607162476]","[0.48726850748062134, 0.3096894919872284, -0.25710758566856384]","[0.5394383668899536, 0.3976415991783142, -0.13855454325675964]","[0.45366841554641724, 0.39475008845329285, -0.11028265953063965]","[0.5498045682907104, 0.5117025375366211, -0.0951247587800026]","[0.4471051096916199, 0.5102739334106445, -0.0654141902923584]","[0.5635315179824829, 0.6101905107498169, -0.16667218506336212]","[0.43457865715026855, 0.6097769141197205, -0.1340087503194809]","[0.5656489729881287, 0.6418710350990295, -0.18860134482383728]","[0.4313453733921051, 0.6433042287826538, -0.15388062596321106]","[0.5627937316894531, 0.6443777084350586, -0.21418960392475128]","[0.4343586564064026, 0.6446090936660767, -0.1851561963558197]","[0.561087965965271, 0.6341692805290222, -0.17799238860607147]","[0.43665361404418945, 0.6343164443969727, -0.14840325713157654]","[0.5230487585067749, 0.6031830310821533, -0.007932096719741821]","[0.47608643770217896, 0.6046980023384094, 0.007809193339198828]","[0.5174144506454468, 0.7616432905197144, -0.005620022304356098]","[0.48305368423461914, 0.7608643174171448, 0.032324645668268204]","[0.5136181116104126, 0.8810263872146606, 0.21427245438098907]","[0.48764076828956604, 0.8816311359405518, 0.22633834183216095]","[0.5129119157791138, 0.8935636878013611, 0.22966411709785461]","[0.49214720726013184, 0.8945893049240112, 0.24041172862052917]","[0.5099716782569885, 0.9288533329963684, 0.12765339016914368]","[0.479631245136261, 0.9316098690032959, 0.1401151865720749]"
"[0.4939795434474945, 0.28422316908836365, -0.30972781777381897]","[0.5002678632736206, 0.2720724046230316, -0.2951030135154724]","[0.5036807656288147, 0.2723080515861511, -0.2951510548591614]","[0.5062309503555298, 0.27283206582069397, -0.29518046975135803]","[0.48983579874038696, 0.2722676694393158, -0.29577216506004333]","[0.48662638664245605, 0.2727162539958954, -0.2958142161369324]","[0.48351678252220154, 0.2734379768371582, -0.2958545386791229]","[0.511023759841919, 0.2812577784061432, -0.20403333008289337]","[0.4807688593864441, 0.2824344038963318, -0.20679903030395508]","[0.5010917782783508, 0.3022615611553192, -0.2756349444389343]","[0.48737987875938416, 0.3028120696544647, -0.27709415555000305]","[0.5394569635391235, 0.39033621549606323, -0.1460130512714386]","[0.4536876082420349, 0.38549894094467163, -0.13164712488651276]","[0.5537744760513306, 0.49680015444755554, -0.11096397787332535]","[0.43870434165000916, 0.49225127696990967, -0.09048516303300858]","[0.5680561661720276, 0.5870081782341003, -0.19731982052326202]","[0.4140053689479828, 0.5818352699279785, -0.167507141828537]","[0.5767717957496643, 0.6193028688430786, -0.22012892365455627]","[0.406477153301239, 0.6163638234138489, -0.1891905963420868]","[0.5757818818092346, 0.6210672855377197, -0.2503068745136261]","[0.40780800580978394, 0.6171457767486572, -0.2237769365310669]","[0.572891891002655, 0.609853982925415, -0.2107038050889969]","[0.41104334592819214, 0.6074097156524658, -0.1834065020084381]","[0.522114634513855, 0.5962415337562561, -0.006286206655204296]","[0.4754555821418762, 0.595755934715271, 0.0061471834778785706]","[0.5162732601165771, 0.7555289268493652, 0.01081913337111473]","[0.4818384647369385, 0.7539076209068298, 0.023582875728607178]","[0.5133048295974731, 0.8814536333084106, 0.20865464210510254]","[0.48629531264305115, 0.8811763525009155, 0.20932134985923767]","[0.5131925344467163, 0.8973487615585327, 0.22770747542381287]","[0.4909445345401764, 0.8963257074356079, 0.22239379584789276]","[0.5108911991119385, 0.9286603927612305, 0.10745055973529816]","[0.4794732630252838, 0.9312455654144287, 0.11074872314929962]"
"[0.49437570571899414, 0.27832868695259094, -0.36118119955062866]","[0.500292181968689, 0.2660614550113678, -0.346582293510437]","[0.5037103891372681, 0.2664300799369812, -0.3466126620769501]","[0.5062757730484009, 0.2675233781337738, -0.3466666340827942]","[0.49003028869628906, 0.26626884937286377, -0.34679460525512695]","[0.4868431091308594, 0.2664976119995117, -0.3468449115753174]","[0.4837992787361145, 0.2673841118812561, -0.3468472957611084]","[0.5109937787055969, 0.27658185362815857, -0.243808314204216]","[0.4808189272880554, 0.27844467759132385, -0.24536211788654327]","[0.5011519193649292, 0.29418322443962097, -0.3218929171562195]","[0.4877360463142395, 0.2944395840167999, -0.32252025604248047]","[0.5394964218139648, 0.3854931592941284, -0.1722300946712494]","[0.4532645642757416, 0.3831406533718109, -0.15250164270401]","[0.5678909420967102, 0.4787043631076813, -0.14746452867984772]","[0.42499178647994995, 0.4858153164386749, -0.11097347736358643]","[0.5996552109718323, 0.5610177516937256, -0.24553723633289337]","[0.38853082060813904, 0.5643988251686096, -0.2007632553577423]","[0.6113176345825195, 0.5902622938156128, -0.27051645517349243]","[0.3764815032482147, 0.5903671383857727, -0.22493180632591248]","[0.609610915184021, 0.5918073654174805, -0.30550169944763184]","[0.37674543261528015, 0.589821994304657, -0.26160913705825806]","[0.6053866147994995, 0.5818876624107361, -0.261691689491272]","[0.3815019726753235, 0.5833946466445923, -0.21824853122234344]","[0.5203652381896973, 0.5934048295021057, -0.007602912839502096]","[0.4739377498626709, 0.5897316336631775, 0.007462808396667242]","[0.5161164402961731, 0.7536711692810059, 0.015116313472390175]","[0.48072943091392517, 0.7513633966445923, 0.03400884196162224]","[0.5146785974502563, 0.8800323605537415, 0.202422097325325]","[0.4840317666530609, 0.8793166875839233, 0.2099149525165558]","[0.5135713815689087, 0.8957216739654541, 0.21754303574562073]","[0.4888491630554199, 0.8944169878959656, 0.22135405242443085]","[0.5105180144309998, 0.9285509586334229, 0.10081764310598373]","[0.4798455238342285, 0.9310905337333679, 0.11189881712198257]"
"[0.4944000244140625, 0.25362518429756165, -0.35048380494117737]","[0.5003215670585632, 0.24121956527233124, -0.33584970235824585]","[0.50373375415802, 0.2416524440050125, -0.3358897864818573]","[0.5063053369522095, 0.2426614761352539, -0.3359532654285431]","[0.4900675415992737, 0.24138587713241577, -0.33485591411590576]","[0.4868886470794678, 0.2418956160545349, -0.3348992168903351]","[0.4838557839393616, 0.24275332689285278, -0.33488762378692627]","[0.5110232830047607, 0.25180384516716003, -0.2346276342868805]","[0.4808598458766937, 0.25273236632347107, -0.23079197108745575]","[0.5012067556381226, 0.271042138338089, -0.31224650144577026]","[0.48779019713401794, 0.2703807055950165, -0.3110688626766205]","[0.5395310521125793, 0.3609831631183624, -0.1661175936460495]","[0.45287561416625977, 0.3520122170448303, -0.14812883734703064]","[0.5816041827201843, 0.4398185610771179, -0.1517440527677536]","[0.40994882583618164, 0.42669597268104553, -0.10999518632888794]","[0.6230736374855042, 0.5128340721130371, -0.25859975814819336]","[0.36505964398384094, 0.4895237684249878, -0.18794842064380646]","[0.6374074220657349, 0.5399726629257202, -0.2823280096054077]","[0.35117223858833313, 0.51211017370224, -0.21131718158721924]","[0.6360946297645569, 0.5427399277687073, -0.3179171085357666]","[0.3506539762020111, 0.5128329992294312, -0.24615272879600525]","[0.6315478682518005, 0.5345513820648193, -0.27546849846839905]","[0.35505861043930054, 0.5077353715896606, -0.20531168580055237]","[0.5196958184242249, 0.5667967200279236, -0.007346871308982372]","[0.4737423360347748, 0.5650987029075623, 0.007211101707071066]","[0.5163878202438354, 0.7312754988670349, 0.015584754757583141]","[0.47973984479904175, 0.7312095761299133, 0.029117871075868607]","[0.5171176195144653, 0.873511016368866, 0.2004392445087433]","[0.4824215769767761, 0.8758984208106995, 0.20301532745361328]","[0.5151127576828003, 0.8882207274436951, 0.2136196345090866]","[0.486743301153183, 0.8888463377952576, 0.21432897448539734]","[0.5107280015945435, 0.9280955195426941, 0.09569574892520905]","[0.481702983379364, 0.9307221174240112, 0.0997641384601593]"
"[0.49442964792251587, 0.23389816284179688, -0.3252938687801361]","[0.5003904104232788, 0.22100494801998138, -0.3119203448295593]","[0.5037596225738525, 0.22131268680095673, -0.31199029088020325]","[0.5064187049865723, 0.22173073887825012, -0.31207844614982605]","[0.49010545015335083, 0.22104375064373016, -0.31302720308303833]","[0.4869169592857361, 0.22153353691101074, -0.3130713105201721]","[0.4838847517967224, 0.22225183248519897, -0.31305941939353943]","[0.5113380551338196, 0.23146043717861176, -0.20785999298095703]","[0.48089152574539185, 0.23254063725471497, -0.2111424207687378]","[0.5012397170066833, 0.2531534433364868, -0.28519725799560547]","[0.48783907294273376, 0.2533302307128906, -0.2860046327114105]","[0.5395481586456299, 0.3352569043636322, -0.1284523457288742]","[0.45272254943847656, 0.3262757658958435, -0.1296558380126953]","[0.5898475646972656, 0.3986513912677765, -0.10984603315591812]","[0.396389365196228, 0.37771910429000854, -0.10389701277017593]","[0.6421566605567932, 0.44772863388061523, -0.23971852660179138]","[0.344457745552063, 0.42099419236183167, -0.18903093039989471]","[0.6576310992240906, 0.46654942631721497, -0.26375502347946167]","[0.3266094923019409, 0.4361798167228699, -0.20955725014209747]","[0.6580732464790344, 0.4656691253185272, -0.2917279005050659]","[0.32660436630249023, 0.4366016685962677, -0.2461990863084793]","[0.6520891189575195, 0.46103426814079285, -0.24824555218219757]","[0.3323788046836853, 0.4345146119594574, -0.20776906609535217]","[0.51900315284729, 0.5468034148216248, -0.00045341005898080766]","[0.4734519422054291, 0.5456011295318604, 0.0003454349935054779]","[0.5171354413032532, 0.7134170532226562, 0.010478770360350609]","[0.4764181971549988, 0.7159422039985657, 0.006284684874117374]","[0.5174239873886108, 0.8596745133399963, 0.18626292049884796]","[0.47495236992836, 0.8650463819503784, 0.16971702873706818]","[0.5158135294914246, 0.8720640540122986, 0.19721753895282745]","[0.47719916701316833, 0.8776195049285889, 0.17937211692333221]","[0.5121065378189087, 0.9204984307289124, 0.07292526960372925]","[0.479489803314209, 0.9266462326049805, 0.05679050087928772]"
"[0.49451470375061035, 0.22083145380020142, -0.3211287558078766]","[0.5004108548164368, 0.2080417424440384, -0.3074153661727905]","[0.5037775635719299, 0.208384707570076, -0.3074645400047302]","[0.5064411759376526, 0.2087913304567337, -0.3075394034385681]","[0.4901200234889984, 0.20824216306209564, -0.30825480818748474]","[0.48693665862083435, 0.20883335173130035, -0.3083050847053528]","[0.48391085863113403, 0.20965203642845154, -0.3082827627658844]","[0.5114216804504395, 0.218576118350029, -0.20300599932670593]","[0.48091211915016174, 0.21965233981609344, -0.2042251080274582]","[0.5013350248336792, 0.23860153555870056, -0.2810700535774231]","[0.48795899748802185, 0.23878158628940582, -0.2813247740268707]","[0.5397075414657593, 0.31569257378578186, -0.12139053642749786]","[0.4523693919181824, 0.30817899107933044, -0.12686040997505188]","[0.5970226526260376, 0.35975658893585205, -0.10608893632888794]","[0.3905244767665863, 0.33595049381256104, -0.10894366353750229]","[0.6562174558639526, 0.38229912519454956, -0.22587811946868896]","[0.3330538868904114, 0.349197655916214, -0.2005206048488617]","[0.6730664968490601, 0.39136654138565063, -0.25392845273017883]","[0.3150688707828522, 0.35970136523246765, -0.22057704627513885]","[0.6741839647293091, 0.38865745067596436, -0.27924853563308716]","[0.3145574629306793, 0.3582349121570587, -0.2561725676059723]","[0.6690250039100647, 0.3870547413825989, -0.2393662929534912]","[0.3199825584888458, 0.3560035228729248, -0.21904805302619934]","[0.5181323885917664, 0.534831166267395, 0.0019582677632570267]","[0.4723912179470062, 0.5337817072868347, -0.002081416081637144]","[0.5171762108802795, 0.702187180519104, -0.011256495490670204]","[0.4712161123752594, 0.7015829682350159, -0.015321189537644386]","[0.525694727897644, 0.8503475785255432, 0.1789751499891281]","[0.463878333568573, 0.8504152894020081, 0.16661034524440765]","[0.5251227617263794, 0.8612378239631653, 0.1910470575094223]","[0.4663692116737366, 0.8619153499603271, 0.17855696380138397]","[0.5159226655960083, 0.9131630659103394, 0.06734882295131683]","[0.46719351410865784, 0.9174638390541077, 0.06093713641166687]"
"[0.49453005194664, 0.2142118513584137, -0.3053946793079376]","[0.5004363656044006, 0.20020756125450134, -0.2892993092536926]","[0.5037834644317627, 0.20041720569133759, -0.2893422245979309]","[0.5064555406570435, 0.20084232091903687, -0.28940513730049133]","[0.49017277359962463, 0.20044578611850739, -0.2885649800300598]","[0.4870069921016693, 0.20071782171726227, -0.2886103093624115]","[0.4839716851711273, 0.20129062235355377, -0.2885744273662567]","[0.5114572644233704, 0.2109619528055191, -0.1823260486125946]","[0.4808998703956604, 0.21230553090572357, -0.1769188940525055]","[0.5013753175735474, 0.2319776713848114, -0.26543423533439636]","[0.48812398314476013, 0.23147377371788025, -0.2639056444168091]","[0.539824903011322, 0.30153128504753113, -0.11065429449081421]","[0.4516805112361908, 0.29336515069007874, -0.1050659641623497]","[0.6013270616531372, 0.3209768831729889, -0.10940172523260117]","[0.3870481252670288, 0.2975074350833893, -0.10132043063640594]","[0.6641109585762024, 0.31999605894088745, -0.22167417407035828]","[0.32867828011512756, 0.28546637296676636, -0.19163885712623596]","[0.6815987229347229, 0.3227776885032654, -0.2454112470149994]","[0.31151512265205383, 0.2844241261482239, -0.21276850998401642]","[0.6821984648704529, 0.3175550401210785, -0.2771660089492798]","[0.31128960847854614, 0.2820213735103607, -0.24712714552879333]","[0.6762315034866333, 0.3182733952999115, -0.23925361037254333]","[0.3161854147911072, 0.2844964563846588, -0.20860326290130615]","[0.5175653696060181, 0.5288824439048767, 0.000870478805154562]","[0.4709092676639557, 0.5259503126144409, -0.0009906260529533029]","[0.5222091674804688, 0.6962761282920837, -0.029731104150414467]","[0.46379971504211426, 0.6948313117027283, -0.013891312293708324]","[0.535812497138977, 0.846373975276947, 0.1680375635623932]","[0.4523262083530426, 0.8460792303085327, 0.1566128432750702]","[0.5365889072418213, 0.8582870364189148, 0.18092983961105347]","[0.4541749060153961, 0.8595894575119019, 0.16724655032157898]","[0.5276570320129395, 0.9093780517578125, 0.05293857306241989]","[0.45217329263687134, 0.9139066934585571, 0.0437128022313118]"
"[0.4945645332336426, 0.21662616729736328, -0.2813813090324402]","[0.5004557967185974, 0.20309793949127197, -0.26447826623916626]","[0.5037945508956909, 0.20336522161960602, -0.26450565457344055]","[0.5064612627029419, 0.20352663099765778, -0.264559268951416]","[0.49019259214401245, 0.20315305888652802, -0.26225998997688293]","[0.4870201647281647, 0.2034773975610733, -0.2622913718223572]","[0.4839864671230316, 0.20379509031772614, -0.2622479796409607]","[0.5114646553993225, 0.21140921115875244, -0.15900538861751556]","[0.4808257520198822, 0.21168062090873718, -0.14701177179813385]","[0.5013903379440308, 0.23584692180156708, -0.2421557456254959]","[0.48838692903518677, 0.23617343604564667, -0.23879647254943848]","[0.5391478538513184, 0.29701054096221924, -0.09814786911010742]","[0.45171958208084106, 0.2875325381755829, -0.07406999170780182]","[0.5988759398460388, 0.29278993606567383, -0.11125433444976807]","[0.3865002691745758, 0.2645187973976135, -0.0694831907749176]","[0.6591018438339233, 0.2669951021671295, -0.2203787863254547]","[0.33481571078300476, 0.22368279099464417, -0.16650882363319397]","[0.6780771017074585, 0.2586655616760254, -0.24379411339759827]","[0.31631097197532654, 0.21684953570365906, -0.19201645255088806]","[0.6787040829658508, 0.2525603473186493, -0.27551618218421936]","[0.3165282905101776, 0.2120606154203415, -0.2189035415649414]","[0.6726253628730774, 0.2554306983947754, -0.23842771351337433]","[0.3228265345096588, 0.21500135958194733, -0.18336346745491028]","[0.5169155597686768, 0.530460774898529, -0.005373654421418905]","[0.4697941839694977, 0.5264249444007874, 0.005240979138761759]","[0.5288813710212708, 0.6949151158332825, -0.03623856604099274]","[0.4550156593322754, 0.694907009601593, -0.0073716104961931705]","[0.548838198184967, 0.8445593118667603, 0.1667703241109848]","[0.44008907675743103, 0.8428199887275696, 0.1649201512336731]","[0.5491281747817993, 0.858856737613678, 0.180098757147789]","[0.44343510270118713, 0.8576669692993164, 0.17553845047950745]","[0.5429631471633911, 0.908762514591217, 0.046948473900556564]","[0.4379407465457916, 0.9113920331001282, 0.04993985965847969]"
"[0.4945412576198578, 0.2226904332637787, -0.2664725184440613]","[0.5002473592758179, 0.2090202271938324, -0.24820518493652344]","[0.50357586145401, 0.20925204455852509, -0.24822108447551727]","[0.5062046051025391, 0.20954439043998718, -0.24828200042247772]","[0.4902142882347107, 0.20892615616321564, -0.2464001476764679]","[0.48704203963279724, 0.20923341810703278, -0.24643683433532715]","[0.4839966893196106, 0.20972242951393127, -0.2464110106229782]","[0.5112931728363037, 0.21742267906665802, -0.14300595223903656]","[0.4808344841003418, 0.21783342957496643, -0.1319950520992279]","[0.5013006329536438, 0.2413085550069809, -0.22752055525779724]","[0.4884559214115143, 0.240976944565773, -0.22463488578796387]","[0.5385175943374634, 0.29786282777786255, -0.0865788534283638]","[0.4517335295677185, 0.292655348777771, -0.06460042297840118]","[0.5970898866653442, 0.2709209620952606, -0.11062292009592056]","[0.3907510042190552, 0.2386624813079834, -0.07121582329273224]","[0.6516371965408325, 0.2173006534576416, -0.21943071484565735]","[0.34714266657829285, 0.17322105169296265, -0.16570338606834412]","[0.6690043210983276, 0.20213307440280914, -0.24202139675617218]","[0.3315800130367279, 0.15485604107379913, -0.1932116001844406]","[0.6693118810653687, 0.1958678811788559, -0.27205929160118103]","[0.3332819938659668, 0.14882789552211761, -0.21720728278160095]","[0.6636518239974976, 0.20118626952171326, -0.23716023564338684]","[0.3386728763580322, 0.15527282655239105, -0.18153581023216248]","[0.516643226146698, 0.5350534915924072, -0.010447757318615913]","[0.46873030066490173, 0.5309746861457825, 0.010315160267055035]","[0.5369235873222351, 0.6998682022094727, -0.037892866879701614]","[0.4460608959197998, 0.6998070478439331, -0.004342887084931135]","[0.5590704679489136, 0.8456493616104126, 0.1662786900997162]","[0.42843326926231384, 0.8424515724182129, 0.16822557151317596]","[0.5581561326980591, 0.8614427447319031, 0.17972829937934875]","[0.4327370226383209, 0.8576828241348267, 0.1789444535970688]","[0.5603175163269043, 0.9090447425842285, 0.04560304060578346]","[0.4207960069179535, 0.9074001908302307, 0.05676741525530815]"
